dataset_id,id,model_id,gene_id,read_count,fpkm,tpm,data_source,dataset_name,model_name,symbol
15,97821236,SIDM00499,SIDG18078,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR411
15,97821237,SIDM00499,SIDG18079,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR412
15,97821238,SIDM00499,SIDG18080,22,3.21,11.66,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR421
15,97821239,SIDM00499,SIDG18081,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR422A
15,97821240,SIDM00499,SIDG18082,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR423
15,97821241,SIDM00499,SIDG18083,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR424
15,97821242,SIDM00499,SIDG18084,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR425
15,97821243,SIDM00499,SIDG18085,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR429
15,97821244,SIDM00499,SIDG18086,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR431
15,97821245,SIDM00499,SIDG18087,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR432
15,97821246,SIDM00499,SIDG18088,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR433
15,97821247,SIDM00499,SIDG18089,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR448
15,97821248,SIDM00499,SIDG18090,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR449A
15,97821249,SIDM00499,SIDG18091,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR449B
15,97821250,SIDM00499,SIDG18092,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR449C
15,97821251,SIDM00499,SIDG18093,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR450A1
15,97821252,SIDM00499,SIDG18094,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR450A2
15,97821253,SIDM00499,SIDG18095,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR450B
15,97821254,SIDM00499,SIDG18096,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR451A
15,97821255,SIDM00499,SIDG18098,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR452
15,97821256,SIDM00499,SIDG18099,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR454
15,97821257,SIDM00499,SIDG18100,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR455
15,97821258,SIDM00499,SIDG18101,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR466
15,97821259,SIDM00499,SIDG18102,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR483
15,97821260,SIDM00499,SIDG18103,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR484
15,97821261,SIDM00499,SIDG18104,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR485
15,97821262,SIDM00499,SIDG18105,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR486-1
15,97821263,SIDM00499,SIDG18107,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR487A
15,97821264,SIDM00499,SIDG18108,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR487B
15,97821265,SIDM00499,SIDG18109,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR488
15,97821303,SIDM00499,SIDG18148,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR514B
15,97821304,SIDM00499,SIDG18149,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR515-1
15,97821305,SIDM00499,SIDG18150,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR515-2
15,97821306,SIDM00499,SIDG18151,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR516A1
15,97821307,SIDM00499,SIDG18152,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR516A2
15,97821308,SIDM00499,SIDG18153,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR516B1
15,97821309,SIDM00499,SIDG18154,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR516B2
15,97821310,SIDM00499,SIDG18155,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR517A
15,97821311,SIDM00499,SIDG18156,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR517B
15,97821312,SIDM00499,SIDG18157,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR517C
15,97821313,SIDM00499,SIDG18158,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR518A1
15,97821314,SIDM00499,SIDG18159,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR518A2
15,97821315,SIDM00499,SIDG18160,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR518B
15,97821316,SIDM00499,SIDG18161,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR518C
15,97821317,SIDM00499,SIDG18163,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR518E
15,97821318,SIDM00499,SIDG18164,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR518F
15,97821319,SIDM00499,SIDG18165,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR519A1
15,97821320,SIDM00499,SIDG18167,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR519B
15,97821321,SIDM00499,SIDG18168,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR519C
15,97821322,SIDM00499,SIDG18169,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR519D
15,97821323,SIDM00499,SIDG18170,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR519E
15,97821324,SIDM00499,SIDG18171,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR520A
15,97821325,SIDM00499,SIDG18172,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR520B
15,97821326,SIDM00499,SIDG18173,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR520C
15,97821327,SIDM00499,SIDG18174,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR520D
15,97821328,SIDM00499,SIDG18175,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR520E
15,97821329,SIDM00499,SIDG18176,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR520F
15,97821330,SIDM00499,SIDG18177,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR520G
15,97821331,SIDM00499,SIDG18178,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR520H
15,97821332,SIDM00499,SIDG18179,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR521-1
15,97821333,SIDM00499,SIDG18180,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR521-2
15,97821334,SIDM00499,SIDG18181,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR522
15,97821335,SIDM00499,SIDG18183,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR524
15,97821336,SIDM00499,SIDG18184,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR525
15,97821337,SIDM00499,SIDG18185,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR526A1
15,97821338,SIDM00499,SIDG18186,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR526A2
15,97821339,SIDM00499,SIDG18187,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR526B
15,97821340,SIDM00499,SIDG18188,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR527
15,97821341,SIDM00499,SIDG18189,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR532
15,97821342,SIDM00499,SIDG18190,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR539
15,97821343,SIDM00499,SIDG18191,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR541
15,97821344,SIDM00499,SIDG18192,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR542
15,97821345,SIDM00499,SIDG18193,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR543
15,97821346,SIDM00499,SIDG18194,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR544A
15,97821347,SIDM00499,SIDG18195,4,0.84,3.05,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR544B
15,97821348,SIDM00499,SIDG18196,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR545
15,97821349,SIDM00499,SIDG18197,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548A1
15,97821350,SIDM00499,SIDG18199,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548A2
15,97821351,SIDM00499,SIDG18200,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548A3
15,97821352,SIDM00499,SIDG18201,32,5.39,19.58,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548AA1
15,97821353,SIDM00499,SIDG18202,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548AA2
15,97821354,SIDM00499,SIDG18203,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548AB
15,97821355,SIDM00499,SIDG18204,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548AC
15,97821356,SIDM00499,SIDG18205,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548AD
15,97821357,SIDM00499,SIDG18206,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548AE1
15,97821358,SIDM00499,SIDG18207,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548AE2
15,97821359,SIDM00499,SIDG18208,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548AG1
15,97821360,SIDM00499,SIDG18209,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548AG2
15,97821361,SIDM00499,SIDG18211,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548AI
15,97821362,SIDM00499,SIDG18212,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548AJ1
15,97821363,SIDM00499,SIDG18213,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548AJ2
15,97821364,SIDM00499,SIDG18214,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548AK
15,97821365,SIDM00499,SIDG18215,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548AL
15,97821366,SIDM00499,SIDG18216,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548AM
15,97821367,SIDM00499,SIDG18217,1,0.2,0.73,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548AN
15,97821368,SIDM00499,SIDG18218,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548AO
15,97821369,SIDM00499,SIDG18219,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548AP
15,97821370,SIDM00499,SIDG18220,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548AQ
15,97821371,SIDM00499,SIDG18221,2,0.57,2.07,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548AR
15,97821372,SIDM00499,SIDG18222,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548AS
15,97821373,SIDM00499,SIDG18223,1,0.28,1.02,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548AT
15,97821374,SIDM00499,SIDG18225,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548AV
15,97821375,SIDM00499,SIDG18226,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548AW
15,97821376,SIDM00499,SIDG18227,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548AX
15,97821377,SIDM00499,SIDG18228,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548AY
15,97821378,SIDM00499,SIDG18229,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548AZ
15,97821379,SIDM00499,SIDG18230,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548B
15,97821380,SIDM00499,SIDG18231,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548BA
15,97821381,SIDM00499,SIDG18232,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548BB
15,97821382,SIDM00499,SIDG18233,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548C
15,97821383,SIDM00499,SIDG18235,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548D2
15,97821384,SIDM00499,SIDG18236,1,0.19,0.69,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548E
15,97821385,SIDM00499,SIDG18237,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548F1
15,97821386,SIDM00499,SIDG18238,1,0.17,0.62,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548F2
15,97821387,SIDM00499,SIDG18239,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548F3
15,97821388,SIDM00499,SIDG18240,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548F4
15,97821389,SIDM00499,SIDG18241,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548F5
15,97821390,SIDM00499,SIDG18242,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548G
15,97821391,SIDM00499,SIDG18243,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548H1
15,97821392,SIDM00499,SIDG18244,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548H2
15,97821393,SIDM00499,SIDG18245,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548H3
15,97821394,SIDM00499,SIDG18246,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548H4
15,97821395,SIDM00499,SIDG18247,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548H5
15,97821396,SIDM00499,SIDG18248,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548I1
15,97821397,SIDM00499,SIDG18249,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548I2
15,97821398,SIDM00499,SIDG18250,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548I3
15,97821399,SIDM00499,SIDG18251,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548I4
15,97821400,SIDM00499,SIDG18252,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548J
15,97821401,SIDM00499,SIDG18253,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548K
15,97821402,SIDM00499,SIDG18254,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548L
15,97821403,SIDM00499,SIDG18255,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548M
15,97821404,SIDM00499,SIDG18256,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548N
15,97821405,SIDM00499,SIDG18257,1,0.14,0.51,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548O
15,97821406,SIDM00499,SIDG18258,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548O2
15,97821407,SIDM00499,SIDG18259,2,0.39,1.42,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548P
15,97821408,SIDM00499,SIDG18260,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548Q
15,97821409,SIDM00499,SIDG18261,1,0.2,0.73,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548S
15,97821410,SIDM00499,SIDG18262,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548T
15,97821411,SIDM00499,SIDG18263,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548U
15,97821412,SIDM00499,SIDG18264,2,0.41,1.49,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548V
15,97821413,SIDM00499,SIDG18265,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548W
15,97821414,SIDM00499,SIDG18266,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548X
15,97821415,SIDM00499,SIDG18267,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548X2
15,97821416,SIDM00499,SIDG18268,13,0.15,0.54,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548XHG
15,97821417,SIDM00499,SIDG18269,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548Y
15,97821418,SIDM00499,SIDG18270,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR548Z
15,97821419,SIDM00499,SIDG18271,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR549A
15,97821420,SIDM00499,SIDG18272,1,0.17,0.62,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR550A1
15,97821421,SIDM00499,SIDG18273,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR550A2
15,97821422,SIDM00499,SIDG18274,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR550A3
15,97821423,SIDM00499,SIDG18277,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR551A
15,97821424,SIDM00499,SIDG18278,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR551B
15,97821425,SIDM00499,SIDG18279,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR552
15,97821426,SIDM00499,SIDG18280,5,1.2,4.36,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR553
15,97821427,SIDM00499,SIDG18281,1,0.17,0.62,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR554
15,97821428,SIDM00499,SIDG18282,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR555
15,97821429,SIDM00499,SIDG18283,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR556
15,97821430,SIDM00499,SIDG18284,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR557
15,97821431,SIDM00499,SIDG18285,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR558
15,97821432,SIDM00499,SIDG18286,10,1.7,6.18,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR559
15,97821433,SIDM00499,SIDG18287,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR561
15,97821434,SIDM00499,SIDG18288,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR562
15,97821435,SIDM00499,SIDG18289,2,0.41,1.49,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR563
15,97821436,SIDM00499,SIDG18290,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR564
15,97821453,SIDM00499,SIDG18307,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR581
15,97821454,SIDM00499,SIDG18308,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR582
15,97821455,SIDM00499,SIDG18309,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR583
15,97821456,SIDM00499,SIDG18310,2,0.05,0.18,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR583HG
15,97821457,SIDM00499,SIDG18311,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR584
15,97821458,SIDM00499,SIDG18312,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR585
15,97821459,SIDM00499,SIDG18313,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR586
15,97821460,SIDM00499,SIDG18314,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR587
15,97821461,SIDM00499,SIDG18315,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR588
15,97821462,SIDM00499,SIDG18316,17,2.8,10.17,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR589
15,97821463,SIDM00499,SIDG18317,173,29.12,105.79,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR590
15,97821464,SIDM00499,SIDG18318,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR591
15,97821465,SIDM00499,SIDG18319,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR592
15,97821466,SIDM00499,SIDG18320,1,0.16,0.58,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR593
15,97821467,SIDM00499,SIDG18321,5,0.85,3.09,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR595
15,97821493,SIDM00499,SIDG18347,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR620
15,97821495,SIDM00499,SIDG18349,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR622
15,97821496,SIDM00499,SIDG18350,3,0.5,1.82,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR623
15,97821497,SIDM00499,SIDG18351,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR624
15,97821498,SIDM00499,SIDG18352,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR625
15,97821499,SIDM00499,SIDG18353,1,0.17,0.62,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR626
15,97821500,SIDM00499,SIDG18354,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR627
15,97821501,SIDM00499,SIDG18355,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR628
15,97821502,SIDM00499,SIDG18356,1,0.17,0.62,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR629
15,97821503,SIDM00499,SIDG18357,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR630
15,97821504,SIDM00499,SIDG18358,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR631
15,97821505,SIDM00499,SIDG18359,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR632
15,97821506,SIDM00499,SIDG18360,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR633
15,97821507,SIDM00499,SIDG18361,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR634
15,97821508,SIDM00499,SIDG18362,47,7.83,28.45,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR635
15,97821509,SIDM00499,SIDG18363,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR636
15,97821510,SIDM00499,SIDG18364,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR637
15,97821511,SIDM00499,SIDG18365,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR638
15,97821512,SIDM00499,SIDG18366,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR639
15,97821513,SIDM00499,SIDG18367,1,0.17,0.62,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR640
15,97821514,SIDM00499,SIDG18368,2,0.33,1.2,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR641
15,97821515,SIDM00499,SIDG18369,1,0.17,0.62,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR642A
15,97821516,SIDM00499,SIDG18371,3,0.51,1.85,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR643
15,97821517,SIDM00499,SIDG18372,2,0.35,1.27,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR644A
15,97821518,SIDM00499,SIDG18373,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR645
15,97821519,SIDM00499,SIDG18374,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR646
15,97821521,SIDM00499,SIDG18376,44,7.48,27.17,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR647
15,97821522,SIDM00499,SIDG18377,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR648
15,97821523,SIDM00499,SIDG18378,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR649
15,97821524,SIDM00499,SIDG18379,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR650
15,97821525,SIDM00499,SIDG18380,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR651
15,97821526,SIDM00499,SIDG18381,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR652
15,97821527,SIDM00499,SIDG18382,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR653
15,97821528,SIDM00499,SIDG18383,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR654
15,97821529,SIDM00499,SIDG18384,0,0.0,0.0,Broad,Sanger & Broad Cell Lines RNASeq,22RV1,MIR655
